pk,jsondata,id,name,description,markup_description,parameter_pk,number,abbr,version
339,"{""icon"": ""cffffff""}",69A-5,No tense-aspect inflection,No tense-aspect inflection,,69,5,,2
396,"{""icon"": ""cdd0000""}",84A-1,VOX,Verb-object-oblique (VOX),,84,1,,2
401,"{""icon"": ""ccccccc""}",84A-6,No dominant order,More than one order with none dominant,,84,6,,2
446,"{""icon"": ""cff66ff""}",95A-4,VO and Prepositions,Verb-object and prepositional (VO&Prep),,95,4,,4
451,"{""icon"": ""cff66ff""}",96A-4,VO and NRel,Verb-object and noun-relative clause (VO&NRel),,96,4,,3
187,"{""icon"": ""cffffff""}",37A-5,No definite or indefinite article,Neither definite nor indefinite article,,37,5,,2
156,"{""icon"": ""cdd0000""}",33A-1,Plural prefix,Plural prefix,,33,1,,2
184,"{""icon"": ""c9999ff""}",37A-2,Demonstrative word used as definite article,Demonstrative word used as marker of definiteness,,37,2,,3
186,"{""icon"": ""dffffff""}",37A-4,"No definite, but indefinite article",No definite article but indefinite article,,37,4,,2
456,"{""icon"": ""cff66ff""}",97A-4,VO and NAdj,Verb-object and noun-adjective (VO&NAdj),,97,4,,4
183,"{""icon"": ""c0000dd""}",37A-1,Definite word distinct from demonstrative,Definite word distinct from demonstrative,,37,1,,4
419,"{""icon"": ""c0000dd""}",90A-2,Relative clause-Noun,Relative clause precedes noun (RelN),,90,2,,4
424,"{""icon"": ""ccccccc""}",90A-7,Mixed,Mixed types of relative clause with none dominant,,90,7,,4
448,"{""icon"": ""c0000dd""}",96A-1,OV and RelN,Object-verb and relative clause-noun (OV&RelN),,96,1,,4
529,"{""icon"": ""c9999ff""}",112A-3,Negative auxiliary verb,Negative auxiliary verb,,112,3,,8
530,"{""icon"": ""ccccccc""}",112A-4,"Negative word, unclear if verb or particle","Negative word, unclear if verb or particle",,112,4,,6
290,"{""icon"": ""cffffff""}",57A-4,No possessive affixes,No possessive affixes,,57,4,,5
160,"{""icon"": ""cffff00""}",33A-5,Plural complete reduplication,Plural by complete reduplication of stem,,33,5,,2
404,"{""icon"": ""cffff00""}",85A-3,Inpositions,Inpositions,,85,3,,2
261,"{""icon"": ""daa0000""}",51A-8,Inpositional clitics,Inpositional clitics,,51,8,,2
416,"{""icon"": ""ccccccc""}",89A-3,No dominant order,Both orders of numeral and noun with neither order dominant,,89,3,,3
185,"{""icon"": ""cdd0000""}",37A-3,Definite affix,Definite affix on noun,,37,3,,3
437,"{""icon"": ""ccccccc""}",93A-3,Mixed,"Mixed, some interrogative phrases obligatorily initial, some not",,93,3,,2
435,"{""icon"": ""cdd0000""}",93A-1,Initial interrogative phrase,Interrogative phrases obligatorily initial,,93,1,,3
649,"{""icon"": ""c990099""}",88A-2,Noun-Demonstrative,Demonstrative word follows noun (NDem),,88,2,,5
414,"{""icon"": ""cffff00""}",89A-1,Numeral-Noun,Numeral precedes noun (NumN),,89,1,,3
415,"{""icon"": ""c990099""}",89A-2,Noun-Numeral,Numeral follows noun (NNum),,89,2,,3
479,"{""icon"": ""c9999ff""}",101A-3,Subject clitics on variable host,Pronominal subjects are expressed by clitics with variable host,,101,3,,2
480,"{""icon"": ""cffff00""}",101A-4,Subject pronouns in different position,Pronominal subjects are expressed by subject pronouns that occur in a different syntactic position from full noun phrase subjects,,101,4,,2
430,"{""icon"": ""cff66ff""}",92A-3,Second position,Question particle in second position in sentence,,92,3,,2
441,"{""icon"": ""d0000dd""}",94A-4,Subordinating suffix,Suffixal adverbial subordinators,,94,4,,2
336,"{""icon"": ""c0000dd""}",69A-2,Tense-aspect suffixes,Tense-aspect suffixes,,69,2,,4
648,"{""icon"": ""cffff00""}",88A-1,Demonstrative-Noun,Demonstrative word precedes noun (DemN),,88,1,,3
335,"{""icon"": ""cdd0000""}",69A-1,Tense-aspect prefixes,Tense-aspect prefixes,,69,1,,8
338,"{""icon"": ""ccccccc""}",69A-4,Mixed type,Combination of tense-aspect strategies with none primary,,69,4,,8
455,"{""icon"": ""cdd0000""}",97A-3,VO and AdjN,Verb-object and adjective-noun (VO&AdjN),,97,3,,6
288,"{""icon"": ""c0000dd""}",57A-2,Possessive suffixes,Possessive suffixes,,57,2,,9
413,"{""icon"": ""cffffff""}",87A-4,Only internally-headed relative clauses,"Adjectives do not modify nouns, occurring as predicates in internally headed relative clauses",,87,4,,3
418,"{""icon"": ""cdd0000""}",90A-1,Noun-Relative clause,Relative clause follows noun (NRel),,90,1,,2
420,"{""icon"": ""c990099""}",90A-3,Internally headed,Internally-headed relative clause,,90,3,,2
548,"{""icon"": ""cdd0000""}",116A-2,Interrogative verb morphology,Interrogative verb morphology,,116,2,,4
433,"{""icon"": ""cffffff""}",92A-6,No question particle,No question particle,,92,6,,6
449,"{""icon"": ""c9999ff""}",96A-2,OV and NRel,Object-verb and noun-relative clause (OV&NRel),,96,2,,2
452,"{""icon"": ""ccccccc""}",96A-5,Other,Languages not falling into one of the preceding four types,,96,5,,7
454,"{""icon"": ""c9999ff""}",97A-2,OV and NAdj,Object-verb and noun-adjective (OV&NAdj),,97,2,,6
411,"{""icon"": ""c990099""}",87A-2,Noun-Adjective,Modifying adjective follows noun (NAdj),,87,2,,8
429,"{""icon"": ""c0000dd""}",92A-2,Final,Question particle at end of sentence,,92,2,,5
134,"{""icon"": ""cdd0000""}",26A-6,Strong prefixing,Predominantly prefixing,,26,6,,5
547,"{""icon"": ""c0000dd""}",116A-1,Question particle,Question particle,,116,1,,9
129,"{""icon"": ""cffffff""}",26A-1,Little affixation,Little or no inflectional morphology,,26,1,,3
289,"{""icon"": ""ccccccc""}",57A-3,Prefixes and suffixes,"Both possessive prefixes and possessive suffixes, with neither primary",,57,3,,4
132,"{""icon"": ""d990099""}",26A-4,Equal prefixing and suffixing,Approximately equal amounts of suffixing and prefixing,,26,4,,8
133,"{""icon"": ""ddd0000""}",26A-5,Weakly prefixing,Moderate preference for prefixing,,26,5,,8
443,"{""icon"": ""c0000dd""}",95A-1,OV and Postpositions,Object-verb and postpositional (OV&Postp),,95,1,,5
383,"{""icon"": ""c0000dd""}",81A-1,SOV,Subject-object-verb (SOV),,81,1,,3
438,"{""icon"": ""cdd0000""}",94A-1,Initial subordinator word,Adverbial subordinators which are separate words and which appear at the beginning of the subordinate clause,,94,1,,2
439,"{""icon"": ""c0000dd""}",94A-2,Final subordinator word,Adverbial subordinators which are separate words and which appear at the end of the subordinate clause,,94,2,,3
384,"{""icon"": ""cdd0000""}",81A-2,SVO,Subject-verb-object (SVO),,81,2,,8
390,"{""icon"": ""c0000dd""}",82A-1,SV,Subject precedes verb (SV),,82,1,,6
164,"{""icon"": ""cffffff""}",33A-9,No plural,No plural,,33,9,,4
502,"{""icon"": ""ccccccc""}",105A-4,Mixed,Mixed,,105,4,,2
394,"{""icon"": ""cdd0000""}",83A-2,VO,Object follows verb (VO),,83,2,,5
408,"{""icon"": ""cdd0000""}",86A-2,Noun-Genitive,Noun-genitive (NGen),,86,2,,3
431,"{""icon"": ""cffff00""}",92A-4,Other position,Question particle with other position,,92,4,,5
161,"{""icon"": ""ccccccc""}",33A-6,Mixed morphological plural,Morphological plural with no method primary,,33,6,,20
389,"{""icon"": ""ccccccc""}",81A-7,No dominant order,Lacking a dominant word order,,81,7,,10
409,"{""icon"": ""ccccccc""}",86A-3,No dominant order,Both orders occur with neither order dominant,,86,3,,7
402,"{""icon"": ""c0000dd""}",85A-1,Postpositions,Postpositions,,85,1,,7
405,"{""icon"": ""ccccccc""}",85A-4,No dominant order,More than one adposition type with none dominant,,85,4,,8
262,"{""icon"": ""cffffff""}",51A-9,No case affixes or adpositional clitics,Neither case affixes nor adpositional clitics,,51,9,,9
254,"{""icon"": ""c0000dd""}",51A-1,Case suffixes,Case suffixes,,51,1,,8
259,"{""icon"": ""d0000dd""}",51A-6,Postpositional clitics,Postpositional clitics,,51,6,,8
157,"{""icon"": ""c0000dd""}",33A-2,Plural suffix,Plural suffix,,33,2,,15
162,"{""icon"": ""cff6600""}",33A-7,Plural word,Plural word,,33,7,,11
163,"{""icon"": ""dff6600""}",33A-8,Plural clitic,Plural clitic,,33,8,,3
532,"{""icon"": ""cffff00""}",112A-6,Double negation,Double negation,,112,6,,46
531,"{""icon"": ""c990099""}",112A-5,Variation between negative word and affix,Variation between negative word and affix,,112,5,,9
407,"{""icon"": ""c0000dd""}",86A-1,Genitive-Noun,Genitive-noun (GenN),,86,1,,8
527,"{""icon"": ""cdd0000""}",112A-1,Negative affix,Negative affix,,112,1,,19
528,"{""icon"": ""c0000dd""}",112A-2,Negative particle,Negative particle,,112,2,,46
395,"{""icon"": ""ccccccc""}",83A-3,No dominant order,Both orders with neither order dominant,,83,3,,4
445,"{""icon"": ""cdd0000""}",95A-3,VO and Postpositions,Verb-object and postpositional (VO&Postp),,95,3,,5
447,"{""icon"": ""ccccccc""}",95A-5,Other,Languages not falling into one of the preceding four types,,95,5,,12
410,"{""icon"": ""cffff00""}",87A-1,Adjective-Noun,Modifying adjective precedes noun (AdjN),,87,1,,8
412,"{""icon"": ""ccccccc""}",87A-3,No dominant order,"Both orders of noun and modifying adjective occur, with neither dominant",,87,3,,8
453,"{""icon"": ""c0000dd""}",97A-1,OV and AdjN,Object-verb and adjective-noun (OV&AdjN),,97,1,,4
457,"{""icon"": ""ccccccc""}",97A-5,Other,Languages not falling into one of the preceding four types,,97,5,,13
130,"{""icon"": ""c0000dd""}",26A-2,Strongly suffixing,Predominantly suffixing,,26,2,,7
131,"{""icon"": ""d0000dd""}",26A-3,Weakly suffixing,Moderate preference for suffixing,,26,3,,11
391,"{""icon"": ""cdd0000""}",82A-2,VS,Subject follows verb (VS),,82,2,,3
392,"{""icon"": ""ccccccc""}",82A-3,No dominant order,Both orders with neither order dominant,,82,3,,7
2,"{""icon"": ""c9999ff""}",1A-2,Moderately small,Moderately small,,1,2,,40
4,"{""icon"": ""cff66ff""}",1A-4,Moderately large,Moderately large,,1,4,,51
5,"{""icon"": ""cdd0000""}",1A-5,Large,Large,,1,5,,21
1,"{""icon"": ""c0000dd""}",1A-1,Small,Small,,1,1,,25
3,"{""icon"": ""cffffff""}",1A-3,Average,Average,,1,3,,56
7,"{""icon"": ""cffffff""}",2A-2,Average (5-6),Average vowel inventory (5-6),,2,2,,2
8,"{""icon"": ""cdd0000""}",2A-3,Large (7-14),Large vowel inventory (7-14),,2,3,,2
21,"{""icon"": ""c0000dd""}",5A-4,Missing /g/,Missing /g/,,5,4,,3
20,"{""icon"": ""cdd0000""}",5A-3,Missing /p/,Missing /p/,,5,3,,2
18,"{""icon"": ""cffff00""}",5A-1,Other,Other,,5,1,,9
19,"{""icon"": ""cffffff""}",5A-2,None missing in /p t k b d g/,/p t k b d g/,,5,2,,8
31,"{""icon"": ""c990099""}",7A-5,Ejectives and implosives,Ejectives and implosives,,7,5,,2
32,"{""icon"": ""d0000dd""}",7A-6,Ejectives and glottalized resonants,Ejectives and glottalized resonants,,7,6,,2
29,"{""icon"": ""cdd0000""}",7A-3,Implosives only,Implosives only,,7,3,,5
30,"{""icon"": ""dffff00""}",7A-4,Glottalized resonants only,Glottalized resonants only,,7,4,,2
27,"{""icon"": ""cffffff""}",7A-1,No glottalized consonants,No glottalized consonants,,7,1,,7
28,"{""icon"": ""c0000dd""}",7A-2,Ejectives only,Ejectives only,,7,2,,6
24,"{""icon"": ""cdd0000""}",6A-2,Uvular stops only,Uvular stops only,,6,2,,2
636,"{""icon"": ""c0000dd""}",138A-2,Words derived from Min Nan Chinese te,Words derived from Min Nan Chinese te,,138,2,,3
637,"{""icon"": ""ccccccc""}",138A-3,Others,Others,,138,3,,3
23,"{""icon"": ""cffffff""}",6A-1,None,No uvulars,,6,1,,3
25,"{""icon"": ""c0000dd""}",6A-3,Uvular continuants only,Uvular continuants only,,6,3,,2
9,"{""icon"": ""c0000dd""}",3A-1,Low,Low,,3,1,,4
12,"{""icon"": ""cff66ff""}",3A-4,Moderately high,Moderately high,,3,4,,5
13,"{""icon"": ""cdd0000""}",3A-5,High,High,,3,5,,6
10,"{""icon"": ""c9999ff""}",3A-2,Moderately low,Moderately low,,3,2,,11
11,"{""icon"": ""cffffff""}",3A-3,Average,Average,,3,3,,9
428,"{""icon"": ""cdd0000""}",92A-1,Initial,Question particle at beginning of sentence,,92,1,,3
432,"{""icon"": ""ccccccc""}",92A-5,In either of two positions,Question particle in either of two positions,,92,5,,6
137,"{""icon"": ""cffffff""}",27A-3,No productive reduplication,No productive reduplication,,27,3,,2
40,"{""icon"": ""cdd0000""}",9A-1,Initial velar nasal,"Velar nasal, also initially",,9,1,,2
41,"{""icon"": ""cff66ff""}",9A-2,No initial velar nasal,"Velar nasal, but not initially",,9,2,,2
500,"{""icon"": ""c9999ff""}",105A-2,Double-object construction,Double-object construction,,105,2,,3
501,"{""icon"": ""c0000dd""}",105A-3,Secondary-object construction,Secondary-object construction,,105,3,,2
135,"{""icon"": ""cdd0000""}",27A-1,Productive full and partial reduplication,Productive full and partial reduplication,,27,1,,3
218,"{""icon"": ""cdd0000""}",44A-2,"3rd person only, but also non-singular","Gender distinctions in 3rd person only, but in both singular and non-singular",,44,2,,2
236,"{""icon"": ""c0000dd""}",48A-2,No person marking,Adpositions without person marking,,48,2,,2
239,"{""icon"": ""cffffff""}",49A-1,No morphological case-marking,No morphological case-marking,,49,1,,2
248,"{""icon"": ""cffffff""}",50A-1,No case-marking,No morphological case-marking,,50,1,,2
346,"{""icon"": ""c0000dd""}",71A-2,Normal imperative + special negative,The prohbitive uses the verbal construction of the second singular imperative and a sentential negative strategy not found in (indicative) declaratives,,71,2,,2
585,"{""icon"": ""ccccccc""}",126A-2,Balanced/deranked,Balanced/deranked,,126,2,,2
587,"{""icon"": ""c0000dd""}",127A-1,Balanced,Balanced,,127,1,,2
588,"{""icon"": ""ccccccc""}",127A-2,Balanced/deranked,Balanced/deranked,,127,2,,2
590,"{""icon"": ""c0000dd""}",128A-1,Balanced,Balanced,,128,1,,2
731,"{""icon"": ""c66ff33""}",144A-4,SVONeg,SVONeg,,152,4,,2
776,"{""icon"": ""cffffff""}",144I-8,No SNegVO,"SVO, but SNegVO does not occur",,156,8,,2
862,"{""icon"": ""cdd0000""}",144K-1,NoDoubleNeg,"Separate word, no double negation",,162,1,,2
871,"{""icon"": ""c66ff33""}",144B-6,"End, not immed postverbal","At end of clause, separated from verb",,163,6,,2
953,"{""icon"": ""cffffff""}",143E-4,None,No preverbal negative morpheme,,169,4,,2
980,"{""icon"": ""c0000dd""}",143A-2,VNeg,VNeg,,172,2,,2
1053,"{""icon"": ""cffffff""}",144H-4,No NegSVO,SVO but NegSVO does not occur,,177,4,,2
1097,"{""icon"": ""cffffff""}",143G-4,None,"No negative tone, infix or stem change",,180,4,,2
1107,"{""icon"": ""cdd0000""}",137B-2,m in second person singular,m in second person singular,,183,2,,2
1109,"{""icon"": ""cdd0000""}",136B-2,m in first person singular,m in first person singular,,184,2,,2
701,"{""icon"": ""c000000""}",144N-7,SO[Neg-V] with negative tone on verb  SO[Neg-V]&NegTone,SO[Neg-V] with negative tone on verb  SO[Neg-V]&NegTone,,149,7,,1
760,"{""icon"": ""cdd0000""}",144V-1,"Separate word, no double negation  Word&NoDoubleNeg","Separate word, no double negation  Word&NoDoubleNeg",,155,1,,1
761,"{""icon"": ""cffff00""}",144V-2,"Prefix, no double negation  Prefix&NoDoubleNeg","Prefix, no double negation  Prefix&NoDoubleNeg",,155,2,,1
