ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Subfamily,Genus,ISO_codes
spo,Spokane,,47.66666666666667,-117.75,spok1245,spo,Salishan,,Interior Salish,spo
tga,Tangga,,-3.466666666666667,153.2,tang1348,tgg,Austronesian,Eastern Malayo-Polynesian,Oceanic,tgg
thd,Thadou,,24.416666666666668,93.91666666666667,thad1238,tcz,Sino-Tibetan,Tibeto-Burman,Kuki-Chin-Naga,tcz
tgo,Tsogo,,-1.5,11.333333333333334,tsog1243,tsv,Niger-Congo,Benue-Congo,Bantoid,tsv
tua,Tuamotuan,,-17,-144,tuam1242,pmt,Austronesian,Eastern Malayo-Polynesian,Oceanic,pmt
yyg,Yaygir,,-29.666666666666668,153,,,Australian,,Pama-Nyungan,
zen,Zenaga,,17.333333333333332,-16,zena1248,zen,Afro-Asiatic,,Berber,zen
abz,Abaza,,44,42,abaz1241,abq,Northwest Caucasian,,Northwest Caucasian,abq
amk,Amarakaeri,,-12.5,-70.5,amar1274,amr,Harakmbet,,Harakmbet,amr
ami,Amis,,23.333333333333332,121.33333333333333,amis1246,ami,Austronesian,,Paiwanic,ami
atu,Arabic (Tunisian),,36.75,10.25,tuni1259,aeb,Afro-Asiatic,,Semitic,aeb
atc,Atchin,,-16,167.33333333333334,urip1239,upv,Austronesian,Eastern Malayo-Polynesian,Oceanic,upv
awy,Awyi,,-2.9166666666666665,140.58333333333334,awyi1241,auw,Border,,Border,auw
bgs,Baga Sitemu,,10.5,-14.5,baga1272,bsp,Niger-Congo,Atlantic,Southern Atlantic,bsp
bsi,Berber (Siwa),,29.166666666666668,25.5,siwi1239,siz,Afro-Asiatic,,Berber,siz
bnr,Bilinara,,-16,131.66666666666666,ngar1235,nbj,Australian,,Pama-Nyungan,nbj
bok,Boko,,10.5,3.5,boko1266,bqc,Niger-Congo,Mande,Eastern Mande,bqc
bro,Broken,,-10.166666666666666,143,torr1261,tcs,other,,Creoles and Pidgins,tcs
bub,Bubi,,3.5,8.666666666666666,bube1242,bvb,Niger-Congo,Benue-Congo,Bantoid,bvb
cyn,Cheyenne,,47,-95,chey1247,chy,Algic,,Algonquian,chy
crg,Chiriguano,,-23.666666666666668,-64.33333333333333,east2555,gui,Tupian,,Tupi-Guaraní,gui
crk,Creek,,34,-85,cree1270,mus,Muskogean,,Muskogean,mus
dok,Doko,,3,23.083333333333332,ngom1268,ngc,Niger-Congo,Benue-Congo,Bantoid,ngc
frd,Fordata,,-6.75,131.5,ford1242,frd,Austronesian,,Central Malayo-Polynesian,frd
gag,Gagauz,,46.33333333333333,28.666666666666668,gaga1249,gag,Altaic,,Turkic,gag
gil,Gilaki,,37.33333333333333,50,gila1241,glk,Indo-European,,Iranian,glk
jad,Jad,,30.833333333333332,79,tibe1272,bod,Sino-Tibetan,Tibeto-Burman,Bodic,bod
kna,Karitiâna,,-9.5,-64,kari1311,ktn,Tupian,,Arikem,ktn
kic,Kickapoo,,42.25,-84,kick1244,kic,Algic,,Algonquian,kic
kus,Kusunda,,28,84.66666666666667,kusu1250,kgg,,,,kgg
kwm,Kwami,,10.416666666666666,11,kwaa1269,ksq,Afro-Asiatic,Chadic,West Chadic,ksq
lng,Lengua,,-22.5,-59,leng1262,leg,Mascoian,,Mascoian,leg
loz,Lozi,,-17.833333333333332,26,lozi1239,loz,Niger-Congo,Benue-Congo,Bantoid,loz
mgh,Magahi,,23.5,85.5,maga1260,mag,Indo-European,,Indic,mag
mkz,Makaa,,3.4166666666666665,12.25,maka1304,mcp,Niger-Congo,Benue-Congo,Bantoid,mcp
mrc,Marchha,,30.25,79.58333333333333,rong1264,rnp,Sino-Tibetan,Tibeto-Burman,Bodic,rnp
mah,Mari (Hill),,57,58,west2392,mrj,Uralic,Finno-Ugric,Finnic,mrj
mid,Midob,,15.083333333333334,26.25,mido1240,mei,Nilo-Saharan,Eastern Sudanic,Nubian,mei
mii,Miisiirii,,13.5,22,tama1331,tma,Nilo-Saharan,Eastern Sudanic,Taman,tma
mcs,Miwok (Central Sierra),,38,-120.33333333333333,cent2140,csm,Penutian,Utian,Miwok,csm
mwn,Miwok (Northern Sierra),,38.33333333333333,-120.66666666666667,nort2968,nsq,Penutian,Utian,Miwok,nsq
mxa,Mixtec (Atatlahuca),,17,-97.75,atat1238,mib,Oto-Manguean,,Mixtecan,mib
mpo,Mpongwe,,-1.25,9.5,myen1241,mye,Niger-Congo,Benue-Congo,Bantoid,mye
nde,Nande,,-0.08333333333333333,29.166666666666668,nand1264,nnb,Niger-Congo,Benue-Congo,Bantoid,nnb
nke,Nkem,,6.583333333333333,8.583333333333334,nkem1242,isi,Niger-Congo,Benue-Congo,Bantoid,isi
pmc,Pomo (Central),,39,-123.33333333333333,cent2138,poo,Hokan,,Pomoan,poo
qay,Quechua (Ayacucho),,-14,-74,ayac1239,quy,Quechuan,,Quechuan,quy
qch,Quiché,,15,-91.41666666666667,kich1262,quc,Mayan,,Mayan,quc
rmb,Rembarnga,,-12.833333333333334,134.58333333333334,remb1249,rmb,Australian,Gunwinyguan,Rembarnga,rmb
sec,Secoya,,-0.33333333333333337,-76,seco1241,sey,Tucanoan,,Tucanoan,sey
sko,Skou,,-2.6666666666666665,140.91666666666666,nucl1634,skv,Skou,,Western Skou,skv
tba,Tabare,,-6.083333333333333,145,sina1271,sst,Trans-New Guinea,,Chimbu,sst
tmg,Tamagario,,-6.416666666666667,139.25,tama1336,tcg,Kayagar,,Kayagar,tcg
tan,Tangale,,9.75,11.333333333333334,nucl1696,tan,Afro-Asiatic,Chadic,West Chadic,tan
tem,Tem,,8.666666666666666,0.5,temm1241,kdh,Niger-Congo,,Gur,kdh
toq,Toqabaqita,,-8.416666666666666,160.58333333333334,toab1237,mlu,Austronesian,Eastern Malayo-Polynesian,Oceanic,mlu
tbb,Tübatulabal,,36,-118.33333333333333,tuba1278,tub,Uto-Aztecan,,Tubatulabal,tub
tki,Tuki,,4.583333333333333,11.5,tuki1240,bag,Niger-Congo,Benue-Congo,Bantoid,bag
tum,Tumleo,,-3.0833333333333335,142.41666666666666,tuml1238,tmq,Austronesian,Eastern Malayo-Polynesian,Oceanic,tmq
tnb,Tunebo,,6.75,-72.25,ango1257,tnd,Chibchan,,Chibchan Proper,tnd
uli,Ulithian,,9.916666666666666,139.58333333333334,ulit1238,uli,Austronesian,Eastern Malayo-Polynesian,Oceanic,uli
urn,Urarina,,-4,-75,urar1246,ura,,,,ura
vag,Vagla,,9.416666666666666,-2.4166666666666665,vagl1239,vag,Niger-Congo,,Gur,vag
wlm,Walmatjari,,-19.5,125.75,walm1241,wmt,Australian,,Pama-Nyungan,wmt
wn,Wik Ngathana,,-13.916666666666666,141.5,wikn1245,wig,Australian,,Pama-Nyungan,wig
wnb,Winnebago,,43.5,-88.5,hoch1243,win,Siouan,,Siouan,win
ynk,Yankuntjatjara,,-27,132,yank1247,kdd,Australian,,Pama-Nyungan,kdd
zsq,Zapotec (San Lucas Quiaviní),,16.9,-96.46666666666667,sanj1284,zab,Oto-Manguean,,Zapotecan,zab
aba,Abau,,-4,141.25,abau1245,aau,Sepik,,Upper Sepik,aau
agw,Alagwa,,-5.5,35.75,alag1248,wbj,Afro-Asiatic,Cushitic,Southern Cushitic,wbj
arl,Arabic (Lebanese),,34,36,nort3139,apc,Afro-Asiatic,,Semitic,apc
ats,Atsugewi,,40.75,-121,atsu1245,atw,Hokan,,Palaihnihan,atw
brk,Berik,,-2.25,138.83333333333334,beri1254,bkl,Tor-Orya,,Tor,bkl
bun,Buin,,-6.75,155.75,tere1278,buo,East Bougainville,,East Bougainville,buo
cga,Chaga,,-3,37,moch1256,old,Niger-Congo,Benue-Congo,Bantoid,old
chb,Chambri,,-4.166666666666667,143.08333333333334,cham1313,can,Lower Sepik-Ramu,,Lower Sepik,can
chd,Chaudangsi,,30,80.25,chau1259,cdn,Sino-Tibetan,Tibeto-Burman,Bodic,cdn
cch,Chocho,,17.666666666666668,-97.41666666666667,choc1279,coz,Oto-Manguean,,Popolocan,coz
cos,Costanoan,,37,-122,,,Penutian,Utian,Costanoan,css cst
cuc,Cuica,,9,-70.5,,,Timote-Cuica,,Timote-Cuica,
dma,Duma,,-0.95,13,duma1253,dma,Niger-Congo,Benue-Congo,Bantoid,dma
fue,Futuna (East),,-14.333333333333334,-178.16666666666666,east2447,fud,Austronesian,Eastern Malayo-Polynesian,Oceanic,fud
ghr,Gahri,,32.5,77,gahr1239,bfu,Sino-Tibetan,Tibeto-Burman,Bodic,bfu
hcr,Haitian Creole,,19,-72.5,hait1244,hat,other,,Creoles and Pidgins,hat
jur,Jurchen,,47,130,jurc1239,juc,Altaic,,Tungusic,juc
ktu,Katu,,15.833333333333334,107.58333333333333,,,Austro-Asiatic,Mon-Khmer,Katuic,ktv kuf
kei,Kei,,-5.833333333333333,132.91666666666666,keii1239,kei,Austronesian,,Central Malayo-Polynesian,kei
mks,Makassar,,-5.416666666666667,119.58333333333333,maka1311,mak,Austronesian,Western Malayo-Polynesian,Sulawesi,mak
mcr,Mauritian Creole,,-20.333333333333332,57.5,mori1278,mfe,other,,Creoles and Pidgins,mfe
mhu,Mbalanhu,,-17.5,15,mbal1255,lnb,Niger-Congo,Benue-Congo,Bantoid,lnb
mnt,Mentawai,,-1.5,99,ment1249,mwv,Austronesian,Western Malayo-Polynesian,Sundic,mwv
mic,Micmac,,45,-63,mikm1235,mic,Algic,,Algonquian,mic
mtg,Montagnais,,52,-65,mont1268,moe,Algic,,Algonquian,moe
mul,Mulao,,25,108,mula1253,mlm,Tai-Kadai,,Kam-Tai,mlm
mse,Munsee,,41.5,-74.66666666666667,muns1251,umu,Algic,,Algonquian,umu
nel,Nelemwa,,-20.25,164.08333333333334,kuma1276,nee,Austronesian,Eastern Malayo-Polynesian,Oceanic,nee
nto,Ntomba,,-2,18.333333333333332,ntom1248,nto,Niger-Congo,Benue-Congo,Bantoid,nto
nus,Nusu,,26.75,99,nusu1239,nuf,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,nuf
oir,Oirat,,37.5,93,kalm1243,xal,Altaic,,Mongolic,xal
oix,Otomí (Ixtenco),,19.083333333333332,-97.91666666666667,ixte1237,otz,Oto-Manguean,,Otomian,otz
pna,Pamona,,-1.75,120.83333333333333,pamo1255,bcx,Austronesian,Western Malayo-Polynesian,Sulawesi,bcx
png,Pangwa,,-10,34.75,pang1287,pbr,Niger-Congo,Benue-Congo,Bantoid,pbr
pmn,Pomo (Northern),,39.33333333333333,-123.5,nort2966,pej,Hokan,,Pomoan,pej
qcu,Quechua (Cuzco),,-14.5,-71,cusc1236,quz,Quechuan,,Quechuan,quz
rik,Rikbaktsa,,-11.833333333333334,-57.5,rikb1245,rkb,Macro-Ge,,Rikbaktsa,rkb
rti,Roti,,-10.666666666666666,123.25,term1237,twu,Austronesian,,Central Malayo-Polynesian,twu
sea,Southeast Ambrym,,-16.3,168.21666666666667,sout2859,tvk,Austronesian,Eastern Malayo-Polynesian,Oceanic,tvk
sra,Sranan,,5.833333333333333,-55.33333333333333,sran1240,srn,other,,Creoles and Pidgins,srn
sug,Sungor,,13.75,21.5,assa1269,sjg,Nilo-Saharan,Eastern Sudanic,Taman,sjg
toj,Tojolabal,,16.333333333333332,-91.5,tojo1241,toj,Mayan,,Mayan,toj
uru,Uru,,-16.75,-69,uruu1244,ure,Uru-Chipaya,,Uru-Chipaya,ure
wtm,Watam,,-3.9166666666666665,144.5,wata1253,wax,Lower Sepik-Ramu,,Lower Ramu,wax
wya,Wyandot,,44.33333333333333,-77.5,wyan1247,wya,Iroquoian,,Northern Iroquoian,wya
yav,Yavapai,,34,-113.33333333333333,hava1248,yuf,Hokan,,Yuman,yuf
ahu,Aghu,,-6.166666666666667,140.16666666666666,aghu1255,ahh,Trans-New Guinea,,Awju-Dumut,ahh
ayi,Anyi,,7,-3.5,anyi1245,any,Niger-Congo,,Kwa,any
ayr,Ayoreo,,-20.25,-59.25,ayor1240,ayo,Zamucoan,,Zamucoan,ayo
blc,Baluchi,,28,62,east2304,bgp,Indo-European,,Iranian,bgp
bsr,Basari,,12.666666666666666,-13,bass1258,bsc,Niger-Congo,Atlantic,Northern Atlantic,bsc
bch,Berber (Chaouia),,35,7,tach1249,shy,Afro-Asiatic,,Berber,shy
bti,Betoi,,7.166666666666667,-71.25,,,,,,
bhu,Bhumij,,21.333333333333332,86.5,mund1339,muw,Austro-Asiatic,,Munda,muw
bol,Bolia,,-1.25,18.333333333333332,boli1255,bli,Niger-Congo,Benue-Congo,Bantoid,bli
boj,Bori,,28.333333333333332,94.75,bori1243,adi,Sino-Tibetan,Tibeto-Burman,Mirish,adi
csh,Cashinahua,,-10.5,-71.83333333333333,cash1254,cbs,Panoan,,Panoan,cbs
cuu,Chuukese,,7.333333333333333,151.75,chuu1238,chk,Austronesian,Eastern Malayo-Polynesian,Oceanic,chk
des,Desano,,0.8333333333333333,-69.83333333333333,desa1247,des,Tucanoan,,Tucanoan,des
dhw,Dharawal,,-34.5,150.5,thur1254,tbh,Australian,,Pama-Nyungan,tbh
dhb,Dharumbal,,-22.75,150.5,baya1257,bjy,Australian,,Pama-Nyungan,bjy
ebi,Ebira,,8.166666666666666,7,ebir1243,igb,Niger-Congo,Benue-Congo,Nupoid,igb
gdi,Godié,,5.416666666666667,-5.833333333333333,godi1239,god,Niger-Congo,,Kru,god
joh,Johari,,30.666666666666668,80,,,Sino-Tibetan,Tibeto-Burman,Bodic,
kbo,Kambot,,-4.25,144.13333333333333,apma1241,kbx,Lower Sepik-Ramu,,Botin,kbx
kbu,Kanembu,,14,15,kane1243,kbl,Nilo-Saharan,,Western Saharan,kbl
knb,Kanum (Bädi),,-8.833333333333334,140.75,badi1247,khd,Morehead and Upper Maro Rivers,,Morehead and Upper Maro Rivers,khd
kti,"Kati (in West Papua, Indonesia)",,-5.75,140.91666666666666,yong1280,yon,Trans-New Guinea,,Ok,yon
kaz,Kazakh,,50,70,kaza1248,kaz,Altaic,,Turkic,kaz
kgi,Konyagi,,12.5,-13.25,wame1240,cou,Niger-Congo,Atlantic,Northern Atlantic,cou
mdr,Madurese,,-7,113.5,nucl1460,mad,Austronesian,Western Malayo-Polynesian,Sundic,mad
mkd,Makonde,,-11,40,mako1251,kde,Niger-Congo,Benue-Congo,Bantoid,kde
mrr,Maringarr,,-14.25,130,mari1419,zmt,Australian,Daly,Western Daly,zmt
mom,Mombum,,-8.25,138.75,nucl1452,mso,,,,mso
mni,Moni,,-3.6666666666666665,137,moni1261,mnz,Trans-New Guinea,,Wissel Lakes-Kemandoga,mnz
mud,Mundani,,5.666666666666667,9.916666666666666,mund1327,mnf,Niger-Congo,Benue-Congo,Bantoid,mnf
nkk,Nakkara,,-12.116666666666665,134.41666666666666,naka1260,nck,Australian,,Nakkara,nck
nbb,Nambas (Big),,-16.083333333333332,167.2,bign1238,nmb,Austronesian,Eastern Malayo-Polynesian,Oceanic,nmb
nau,Nauruan,,-0.5,166.91666666666666,naur1243,nau,Austronesian,Eastern Malayo-Polynesian,Oceanic,nau
ren,Rendille,,2,37.5,rend1243,rel,Afro-Asiatic,Cushitic,Eastern Cushitic,rel
saa,Sa'a,,-9.616666666666665,161.45,saaa1240,apb,Austronesian,Eastern Malayo-Polynesian,Oceanic,apb
sgl,Sengele,,-1.8333333333333335,17.333333333333332,seng1278,szg,Niger-Congo,Benue-Congo,Bantoid,szg
sil,Sila,,12.333333333333334,21.75,dars1235,dau,Nilo-Saharan,Eastern Sudanic,Daju,dau
tal,Talinga,,0.41666666666666663,29.666666666666668,tali1258,tlj,Niger-Congo,Benue-Congo,Bantoid,tlj
tor,Toratán,,1.0833333333333335,124.83333333333333,rata1244,rth,Austronesian,Western Malayo-Polynesian,Sulawesi,rth
tup,Tupi,,-6,-36,,,Tupian,,Tupi-Guaraní,
wrb,Warrnambool,,-38.25,142.5,,,Australian,,Pama-Nyungan,
yao,Yao (in Malawi),,-14.5,35.5,yaoo1241,yao,Niger-Congo,Benue-Congo,Bantoid,yao
yei,Yei,,-7.916666666666667,140.91666666666666,yeii1239,jei,Morehead and Upper Maro Rivers,,Morehead and Upper Maro Rivers,jei
ylm,Yelmek,,-7.666666666666667,139.16666666666666,yelm1242,jel,Bulaka River,,Bulaka River,jel
zqo,Zoque (Ostuacan),,17.416666666666668,-93.3,copa1236,zoc,Mixe-Zoque,,Mixe-Zoque,zoc
agu,Aguacatec,,15.416666666666666,-91.33333333333333,agua1252,agu,Mayan,,Mayan,agu
als,Alsea,,44.66666666666667,-123.91666666666667,alse1251,aes,Oregon Coast,,Alsea,aes
ayo,Ayomán,,11,-69,,,Jirajaran,,Jirajaran,
bgn,Bugun,,27.5,92.58333333333333,,,Sino-Tibetan,Tibeto-Burman,Mirish,
cme,Cham (Eastern),,11.333333333333334,108.5,east2563,cjm,Austronesian,Western Malayo-Polynesian,Sundic,cjm
cjo,Chichimeca-Jonaz,,21.666666666666668,-100.5,chic1272,pei,Oto-Manguean,,Chichimec,pei
cln,Cholon,,-8,-77.5,chol1284,cht,,,,cht
cri,Crimean Tatar,,45,34.08333333333333,crim1257,crh,Altaic,,Turkic,crh
edo,Edolo,,-6.166666666666667,142.66666666666666,edol1239,etr,Bosavi,,Bosavi,etr
esm,Esmeraldeño,,0.33333333333333337,-79.83333333333333,,,Tacame,,Tacame,
foe,Foe,,-6.5,143.5,foii1241,foi,Trans-New Guinea,,Kutubuan,foi
hem,Hemba,,-6.25,27.166666666666668,hemb1242,hem,Niger-Congo,Benue-Congo,Bantoid,hem
hol,Holoholo,,-5.166666666666667,29.916666666666668,holo1240,hoo,Niger-Congo,Benue-Congo,Bantoid,hoo
jbt,Jabutí,,-12.25,-62.25,djeo1235,jbt,,,,jbt
jin,Jino,,22,101,,,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,jiu jiy
jug,Jugli,,27.5,96.33333333333333,tase1235,nst,Sino-Tibetan,Tibeto-Burman,Baric,nst
kll,Kaluli,,-6.5,142.75,kalu1248,bco,Bosavi,,Bosavi,bco
krj,Karadjeri,,-19,122,kara1476,gbd,Australian,,Pama-Nyungan,gbd
kkw,Karankawa,,28,-97,kara1289,zkk,,,,zkk
khi,Khinalug,,41.16666666666667,48.08333333333333,khin1240,kjj,Nakh-Daghestanian,Daghestanian,Lezgic,kjj
kie,Kire,,-4.25,144.75,kire1240,geb,Lower Sepik-Ramu,,Mikarew,geb
kui,Kui (in India),,20,83.5,kuii1252,kxu,Dravidian,,South-Central Dravidian,kxu
lmb,Lamba,,-13,28,lamb1271,lam,Niger-Congo,Benue-Congo,Bantoid,lam
mda,Mada (in Cameroon),,10.833333333333334,14.166666666666666,mada1293,mxu,Afro-Asiatic,Chadic,Biu-Mandara,mxu
mgi,Magi,,-10.333333333333334,149.33333333333334,mail1248,mgu,Trans-New Guinea,,Mailuan,mgu
mrs,Mairasi,,-3.5,134,nucl1594,zrs,Trans-New Guinea,,Mairasi,zrs
mkl,Maklew,,-7.666666666666667,139.41666666666666,makl1246,mgf,Bulaka River,,Bulaka River,mgf
mto,Malto,,25,87.33333333333333,kuma1274,kmj,Dravidian,,Northern Dravidian,kmj
mbl,Mbole,,-0.6666666666666667,24.666666666666668,mbol1247,mdq,Niger-Congo,Benue-Congo,Bantoid,mdq
moj,Mojave,,34.66666666666667,-114.58333333333333,moha1256,mov,Hokan,,Yuman,mov
oks,Oksapmin,,-5.166666666666667,142.16666666666666,oksa1245,opm,,,,opm
ono,Ono,,-6.166666666666667,147.58333333333334,onoo1246,ons,Trans-New Guinea,,Finisterre-Huon,ons
rga,Ronga,,-26,32.5,rong1268,rng,Niger-Congo,Benue-Congo,Bantoid,rng
rru,Runyoro-Rutooro,,1.5,31.333333333333332,nyor1246,nyo,Niger-Congo,Benue-Congo,Bantoid,nyo
skn,Sikuani,,6.25,-71.5,guah1255,guh,Guahiban,,Guahiban,guh
spi,Spitian,,32.25,78,tibe1272,bod,Sino-Tibetan,Tibeto-Burman,Bodic,bod
tho,Thompson,,49.75,-121.75,thom1243,thp,Salishan,,Interior Salish,thp
wag,Wagiman,,-14,131.25,wage1238,waq,Australian,Gunwinyguan,Wagiman,waq
yqy,Yaqay,,-6.583333333333333,139.25,yaqa1246,jaq,Marind,,Marind Proper,jaq
zpr,Zaparo,,-2,-76.33333333333333,zapa1253,zro,Zaparoan,,Zaparoan,zro
aja,Aja,,7.333333333333333,25.666666666666668,ajas1235,aja,Nilo-Saharan,Central Sudanic,Kresh,aja
ama,Amara,,-5.666666666666667,148.5,amar1272,aie,Austronesian,Eastern Malayo-Polynesian,Oceanic,aie
aab,Arapesh (Abu),,-3.45,142.95,,,Torricelli,,Kombio-Arapesh,
bnk,Bankon,,4.416666666666667,9.583333333333334,bank1256,abb,Niger-Congo,Benue-Congo,Bantoid,abb
bia,Bira,,1,28.75,,,Niger-Congo,Benue-Congo,Bantoid,bip brf
boa,Boazi,,-7,141.33333333333334,kuni1265,kvg,Marind,,Marind Proper,kvg
bui,Buli (in Indonesia),,1,128.5,buli1255,bzq,Austronesian,Eastern Malayo-Polynesian,South Halmahera - West New Guinea,bzq
ctw,Catawba,,35.5,-80.5,cata1286,chc,Siouan,,Siouan,chc
cho,Chontal (Highland),,16.25,-95.75,high1242,chd,Tequistlatecan,,Tequistlatecan,chd
cve,Chuave,,-6.116666666666667,145.11666666666667,chua1250,cjv,Trans-New Guinea,,Chimbu,cjv
chj,Chuj,,15.916666666666666,-91.58333333333333,,,Mayan,,Mayan,cac cnm
cin,Chumash (Ineseño),,34.66666666666667,-120.25,ines1240,inz,Chumash,,Chumash,inz
deu,Deuri,,26,90.25,deor1238,der,Sino-Tibetan,Tibeto-Burman,Baric,der
dhi,Dhivehi,,4.166666666666667,73.5,dhiv1236,div,Indo-European,,Indic,div
far,Faroese,,62,-7,faro1244,fao,Indo-European,,Germanic,fao
gwo,Gworok,,9.916666666666666,8.166666666666666,tyap1238,kcg,Niger-Congo,Benue-Congo,Platoid,kcg
han,Hani,,23,103,hani1248,hni,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,hni
heh,Hehe,,-8,36,hehe1240,heh,Niger-Congo,Benue-Congo,Bantoid,heh
hmu,Huitoto (Muinane),,-2.4166666666666665,-71,nupo1240,hux,Huitotoan,,Huitoto,hux
kbt,Kabatei,,36.75,49.41666666666667,kaba1276,xkp,Indo-European,,Iranian,xkp
kmw,Kamu,,-13.583333333333334,130.83333333333334,kamu1258,xmu,Australian,Daly,Eastern Daly,xmu
kod,Kodava,,12.166666666666666,76.83333333333333,koda1255,kfa,Dravidian,,Southern Dravidian,kfa
klr,Koluri,,37,48,shah1254,shm,Indo-European,,Iranian,shm
kjo,Konjo,,-5.466666666666667,120.33333333333333,coas1295,kjc,Austronesian,Western Malayo-Polynesian,Sulawesi,kjc
krh,Krahô,,-8,-48,krah1246,xra,Macro-Ge,,Ge-Kaingang,xra
kuk,Kukú,,5.833333333333333,31.666666666666668,bari1284,bfa,Nilo-Saharan,Eastern Sudanic,Nilotic,bfa
kwb,Kwerba,,-2.25,138.5,nucl1595,kwe,,,,kwe
leb,Lebeo,,1.75,25,ngel1238,agh,Niger-Congo,Benue-Congo,Bantoid,agh
luc,Lucazi,,-14,20,luch1239,lch,Niger-Congo,Benue-Congo,Bantoid,lch
mdl,Madngele,,-13.833333333333334,130.41666666666666,madn1237,zml,Australian,Daly,Eastern Daly,zml
mdk,Mandinka,,13,-15.666666666666666,mand1436,mnk,Niger-Congo,Mande,Western Mande,mnk
msh,Marshallese,,7.116666666666667,171.05,mars1254,mah,Austronesian,Eastern Malayo-Polynesian,Oceanic,mah
mbe,Mbere,,-0.5,14,mber1257,mdt,Niger-Congo,Benue-Congo,Bantoid,mdt
mnv,Minaveha,,-9.6,150.46666666666667,mina1269,mvn,Austronesian,Eastern Malayo-Polynesian,Oceanic,mvn
mkh,Mongol (Khamnigan),,49,117,,,Altaic,,Mongolic,
mri,Moraori,,-8.583333333333334,140.66666666666666,moro1289,mok,Morehead and Upper Maro Rivers,,Morehead and Upper Maro Rivers,mok
nbk,Nambakaengö,,-10.783333333333333,165.86666666666667,natu1249,stc,Reef Islands - Santa Cruz,,Reef Islands - Santa Cruz,stc
nnd,Nend,,-5,144.91666666666666,nend1239,anh,Trans-New Guinea,,Madang,anh
one,One,,-3.25,141.91666666666666,molm1235,aun,Torricelli,,West Wapei,aun
ord,Ordos,,39,109,peri1253,mvf,Altaic,,Mongolic,mvf
put,Paiute (Southern),,37.83333333333333,-113.33333333333333,utes1238,ute,Uto-Aztecan,,Numic,ute
pis,Pisa,,-5.166666666666667,139.16666666666666,asue1235,psa,Trans-New Guinea,,Awju-Dumut,psa
rao,Rao,,-4.75,144.5,raoo1244,rao,Lower Sepik-Ramu,,Annaberg,rao
smt,Sahaptin (Umatilla),,45.66666666666667,-118.5,umat1237,uma,Penutian,,Sahaptian,uma
skw,Shekhawati,,28,75.5,shek1243,swv,Indo-European,,Indic,swv
tls,Talysh (Southern),,37,49,taly1247,tly,Indo-European,,Iranian,tly
tat,Tatana',,5.5,115.5,tata1257,txx,Austronesian,Western Malayo-Polynesian,Borneo,txx
tts,Tati (Southern),,36,49.66666666666667,take1255,tks,Indo-European,,Iranian,tks
tni,Tinani,,32.33333333333333,77.16666666666667,tina1246,lbf,Sino-Tibetan,Tibeto-Burman,Bodic,lbf
tsz,Tsez,,42.25,45.75,dido1241,ddo,Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,ddo
tai,Tuareg (Air),,19,9,taha1241,thv,Afro-Asiatic,,Berber,thv
wor,Worora,,-15.666666666666666,124.66666666666667,west2435,unp,Australian,,Wororan,unp
yi,Yi,,24,104,sich1238,iii,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,iii
yir,Yir Yiront,,-14.833333333333334,141.83333333333334,yiry1245,yiy,Australian,,Pama-Nyungan,yiy
ach,Aché,,-25.25,-55.16666666666667,ache1246,guq,Tupian,,Tupi-Guaraní,guq
aiz,Aizi,,5.25,-4.5,apro1235,ahp,Niger-Congo,,Kru,ahp
ayw,Ayiwo,,-10.333333333333334,166.25,ayiw1239,nfl,Reef Islands - Santa Cruz,,Reef Islands - Santa Cruz,nfl
bfi,Bafia,,5,11.166666666666666,bafi1243,ksf,Niger-Congo,Benue-Congo,Bantoid,ksf
baf,Bafut,,6.25,9.916666666666666,bafu1246,bfd,Niger-Congo,Benue-Congo,Bantoid,bfd
blz,Balanta,,12.25,-15.333333333333334,,,Niger-Congo,Atlantic,Northern Atlantic,bjt ble
bao,Baonan,,36,102.5,bona1250,peh,Altaic,,Mongolic,peh
brb,Bariba,,10,2.5,baat1238,bba,Niger-Congo,,Gur,bba
bkt,Brokskat,,35.33333333333333,76.5,brok1247,bkk,Indo-European,,Indic,bkk
bnu,Bularnu,,-21,138,,,Australian,,Pama-Nyungan,
chy,Chayahuita,,-5.5,-77,chay1248,cbt,Cahuapanan,,Cahuapanan,cbt
coe,Coeur d'Alene,,47.25,-116.5,coeu1236,crd,Salishan,,Interior Salish,crd
cui,Cuiba,,6.5,-70,cuib1242,cui,Guahiban,,Guahiban,cui
dul,Dulong,,28,98.33333333333333,drun1238,duu,Sino-Tibetan,Tibeto-Burman,Nungish,duu
emm,Emmi,,-13.5,130,amii1238,amy,Australian,Daly,Western Daly,amy
gnd,Ga'anda,,10.333333333333334,12.583333333333334,gaan1243,gqa,Afro-Asiatic,Chadic,Biu-Mandara,gqa
gll,Galela,,2.4166666666666665,128.33333333333334,gale1259,gbi,West Papuan,,North Halmaheran,gbi
guh,Guhu-Samane,,-8,147.33333333333334,guhu1244,ghs,Trans-New Guinea,,Binanderean,ghs
ido,Idoma,,6.916666666666667,7.5,idom1241,idu,Niger-Congo,Benue-Congo,Idomoid,idu
