ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
igt-246,mnd,zhāngsān mà lǐsì le ma,zhāngsān\tmà\tlǐsì\tle\tma,Zhangsan\tscold\tLisi\tcrs\tq,Did Zhangsan scold Lisi?,,
igt-247,mnd,tā shuì zài shāfa shang,tā\tshuì\tzài\tshāfa\tshang,he\tsleep\tat\tsofa\ton,he sleeps on the sofa,,
igt-248,mnd,wǒ xǐhuān tā,wǒ\txǐhuān\ttā,I\tlike\the,I like him,,
igt-249,jpn,tegami o yon-da,tegami\to\tyon-da,letter\tOBJ\tread-PST,I/we/he/she/they read the letter.,,
igt-250,per,Músà mún-kò júrà tí D*íllà.,Músà	mún-kò	júrà	tí	D*íllà.,Musa	give- COMP	peanut	to	Dilla,Musa gave peanuts to Dilla.,,
igt-251,per,À-mún-tée-nò-té-m.,À-mún-tée-nò-té-m.,NEG  -give- VENT-1SG.OBJ-3SG.OBJ-NEG,He did not give it to me.,,
igt-252,wic,keʔe-hareʔe:-he:ʔ,keʔe-hareʔe:-he:ʔ,OPT.3-plant.garden-too.late,I wish she had planted it.,,
igt-253,nug,ɽ uma-ŋ,ɽ uma-ŋ,go-PUNC.NON.PST1,'go',,
igt-254,nug,ɽ umi-ø,ɽ umi-ø,go-PUNC.NON.PST2,'go',,
igt-255,nug,ɽ uma- ɲ,ɽ uma- ɲ,go-PUNC.PST,'go',,
igt-256,nug,ya-ŋgi,ya-ŋgi,go-DUR.PST,'go',,
igt-257,nug,yā-rī,yā-rī,go-DUR.NON.PST,'go',,
igt-258,nad,awad kalapéé hap ú h,awad	kalapéé	hap ú h,jaguar	child	see.IND,The child sees the jaguar.,,
igt-259,sla,setá názé - Le - ke - dé - h - tLa,setá\tnázé\t-\tLe\t-\tke\t-\tdé\t-\th\t-\ttLa,my.father\thunt\t-\tDU\t-\t3PL.SUBJ\t-\tINCEPTIVE\t-\tASPECT\t-\t1/2.GO,My father and he went hunting.,,
igt-260,taz,kulaton süjo do b-o-š,kulaton\tsüjo\tdo\tb-o-š,burnt.out.place\tblack\ttree\tbe-OPT-2SG,Be a black tree at a burnt out place!,,
igt-432,lma,Folomo - ni,Folomo\t-\tni,Flomo\t-\tAPL,Flomo and his companions,,
igt-261,tau,nen-yau-a-ʔa,nen-yau-a-ʔa,3PL.P  -see- 3SG.A-IND,She/he saw them.,,
igt-262,shk,jaskat-ax rama-kama-bi chii ja-ke,jaskat-ax	rama-kama-bi	chii	ja-ke,so- INTR	now-until- EMPH	fire	exist- CMPL,And it is so that even until now there is fire.,,
igt-263,shk,ani jema-nko icka joni- bo ja -kan -ke,ani	jema-nko	icka	joni- bo	ja -kan -ke,big	village- LOC	many	person- pl	exist - pl -CMPL,There are many people in the city.,,
igt-264,shk,ja-Ø-ra Kako-nkoniax jo -ke,ja-Ø-ra	Kako-nkoniax	jo -ke,3- ABS-AS	Caco-from.INTR	come.sg - CMPL,(S)he came from Caco.,,
igt-265,shk,ja-bo-Ø-ra Kako-nkoniax be-kan -ke,ja-bo-Ø-ra	Kako-nkoniax	be-kan -ke,3- PL-ABS-AS	Caco-from.INTR	come.pl - pl -CMPL,They came from Caco.,,
igt-266,ing,Xoza jalaar so,Xoza\tjalaar\tso,pretty\tJ.OPT\t1SG,If only I were pretty,,
igt-267,pms,ani ma-k,ani	ma-k,coconut	POSS.POT  -1 SG.POSS,'my green coconut' (speaker intends to drink the juice),,
igt-268,pms,ani aa-k,ani\taa-k,coconut\tPOSS.ED-1SG.POSS,'my green coconut' (speaker intends to eat the meat),,
igt-269,pms,ani sa-k,ani\tsa-k,coconut\tPOSS.LEG-1SG.POSS,'my green coconut' (e.g. growing in speaker's plantation),,
igt-270,pms,ani ona-k,ani\tona-k,coconut\tPOSS.MAN-1SG.POSS,"'my green coconut' (speaker will use it as an implement,  e.g. to flatten something)",,
igt-271,kmb,khe-khino rerakharu rofode,khe-khino\trerakharu\trofode,his-legs\tswollen\tbecause,because his legs are swollen,,
igt-272,jpn,taroo ga tui ta,taroo\tga\ttui\tta,Taro\tnom\tarrive\tpst,Taro arrived,,
igt-273,jpn,taroo ga ziroo o mi ta,taroo\tga\tziroo\to\tmi\tta,Taro\tnom\tJiro\tacc\tsee\tpst,Taro saw Jiro,,
igt-274,jpn,watasi ga tui ta,watasi\tga\ttui\tta,I\tnom\tarrive\tpst,I arrived,,
igt-275,jpn,watasi ga anata o mi ta,watasi\tga\tanata\to\tmi\tta,I\tnom\tyou\tacc\tsee\tpst,I saw you,,
igt-276,brf,ṯlaṯa n təwrar b. axxam n wəryaz,ṯlaṯa	n	təwrar	b.	axxam	n	wəryaz,three	GEN	hill		house	GEN	man,‘three hills’ ‘the man’s house’,,
igt-277,tag,pula=ng mangga,pula=ng\tmangga,red=MOD\tmango,red mango,,
igt-278,tag,b<in>ili ni Jojo=ng mangga,b<in>ili\tni\tJojo=ng\tmangga,<PAT.TOP.PFV>buy\tPERS.GEN\tJojo=MOD\tmango,mango that Jojo bought,,
igt-279,ika,mouga ri awaʔrei zožana,mouga\tri\tawaʔrei\tzožana,two\ttop\tbelow\twent,two men went below,,
igt-280,ika,tigri seʔ tšinu kʌgana,tigri\tseʔ\ttšinu\tkʌgana,jaguar\terg\tpig\tate,a jaguar ate the pig,,
igt-281,spa,ser,ser,be.1.SG.PRES,'be',,
igt-282,spa,era,era,be.1.SG.IMPF,'be',,
igt-283,spa,fui,fui,be.1.SG.PRET,'be',,
igt-284,spa,sere,sere,be.1.SG.FUT,'be',,
igt-285,spa,voy,voy,go.1.SG.PRES,'go',,
igt-286,spa,iba,iba,go.1.SG.IMPF,'go',,
igt-287,spa,fui,fui,go.1.SG.PRET,'go',,
igt-288,spa,ire,ire,go.1.SG.FUT,'go',,
igt-289,tha,lûuk pay nǎy,lûuk\tpay\tnǎy,child\tgo\twhere,where is the child going?,,
igt-290,tha,phɔ̂ɔ sʉ́ʉ rót,phɔ̂ɔ\tsʉ́ʉ\trót,father\tbuy\tcar,Father bought a car,,
igt-291,tha,kháw dəən cháa,kháw\tdəən\tcháa,he\twalk\tslow,he walks slowly,,
igt-292,tha,chán rák khun,chán\trák\tkhun,I\tlove\tyou,I love you,,
igt-293,gjj,i-mukaw,i-mukaw,3 SG  -gun,He has a gun.,,
igt-474,oji,n-ginooz,n-ginooz,1SG-tall,I am tall.,,
igt-475,oji,n-nagam,n-nagam,1SG-sing,I am singing.,,
igt-294,rus,est',est',be.PRES,"'be, there is, have'",,
igt-295,rus,byl,byl,be.PST.M.SG,"'be, there is, have'",,
igt-296,rus,budet',budet',be.FUT.3.SG,"'be, there is, have'",,
igt-297,rus,ja id-u,ja\tid-u,I\tgo.IMPF-1.SG.PRES,'go' (directional),,
igt-298,rus,ja šel,ja\tšel,I\tgo.IMPF.PST.SG.M,'go' (directional),,
igt-299,rus,ja pošel,ja\tpošel,I\tgo.PRF.PST.SG.M,'go' (directional),,
igt-300,rus,ja pojd-u,ja pojd-u,I go.PRF-1.SG.PRES (=FUT.PRF),'go' (directional),,
igt-301,rus,ja budu idti,ja budu idti,I be.FUT.1.SG go.IMPF-INF (=FUT.IMPF),'go' (directional),,
igt-302,rus,ja prixož-u,ja\tprixož-u,I\tcome.IMPF-1.SG.PRES,'come',,
igt-303,rus,ja prixod-il,ja\tprixod-il,I\tcome.IMPF-PST.SG.M,'come',,
igt-304,rus,ja prišel,ja\tprišel,I\tcome.PFV.PST.SG.M,'come',,
igt-305,rus,ja prid-u,ja prid-u,I come.PRF-1.SG.PRES (=FUT.PRF),'come',,
igt-306,rus,ja budu prixod-it',ja budu prixod-it',I be.FUT.1.SG come.IMPF-INF (=FUT.IMPF),'come',,
igt-307,rus,skaz-at',skaz-at',say.PFV-INF,"'say, speak'",,
igt-308,rus,govor-it,govor-it,say.IMPV-INF,"'say, speak'",,
igt-309,rus,vz'-at',vz'-at',take.PFV-INF,'take',,
igt-310,rus,br-at',br-at',take.IMPF-INF,'take',,
igt-311,rus,polož-it',polož-it',put.PFV-INF,'put',,
igt-312,rus,klas-t',klas-t',put.IMPF-INF,'put',,
igt-313,khs,u briew u la wan,u\tbriew\tu\tla\twan,cls\tman\the\tpst\tcome,the man came,,
igt-314,khs,u khɨnnaʔ u šoʔ ya ka tɨmmen,u\tkhɨnnaʔ\tu\tšoʔ\tya\tka\ttɨmmen,cls\tboy\the\tbeat\tacc\tcls\told.woman,the boy beats the old woman,,
igt-315,khs,u leyt,u\tleyt,he\tgo,he goes,,
igt-316,khs,ka n yoʔi ya u,ka\tn\tyoʔi\tya\tu,she\tfut\tsee\tacc\the,she will see him,,
igt-317,mok,John johnpadahk-men,John	johnpadahk-men,John	teacher- INDEF,John is a teacher.,,
igt-318,mok,ih mine Hawaii,ih\tmine\tHawaii,he\tbe\tHawaii,He is in Hawaii.,,
igt-319,war,wata’,wata’,1sg,I,,
igt-320,war,warut,warut,1pl.excl,we (exclusive),,
igt-321,war,wari’,wari’,1pl.incl,we (inclusive),,
igt-322,god,allah-aš-t̄i anzi b=ic'-ali-bu,allah-aš-t̄i\tanzi\tb=ic'-ali-bu,Allah-OBL.M-ERG\tsnow\tN=melt-CAUS.PST-OPT,May Allah melt the snow!,,
igt-323,tof,Syynaj - lar,Syynaj\t-\tlar,Syynaj\t-\tPL,Synaj and his family,,
igt-324,tof,dag - tar,dag\t-\ttar,dag\t-\ttar,mountains,,
igt-325,ute,ʔavi-(y),ʔavi-(y),lie down.sg-impf,’lie down’,,
igt-326,ute,kwaví-(y),kwaví-(y),lie down.pl-impf,’lie down’,,
igt-327,ute,j u ci-(y),j u ci-(y),lie down.sg-impf,’fly’,,
igt-328,ute,jáasi-(y),jáasi-(y),lie down.pl-impf,’fly’,,
igt-329,ute,j u gá-y,j u gá-y,lie down.sg-impf,‘enter’,,
igt-330,ute,waʁá-y,waʁá-y,lie down.pl-impf,‘enter’,,
igt-331,ute,paykwaeʔa-y,paykwaeʔa-y,return.sg-impf,‘return’,,
igt-332,ute,panakwaeʔa-y,panakwaeʔa-y,return.pl-impf,‘return’,,
igt-333,ute,w u n( u )-y,w u n( u )-y,stand.sg-impf,‘stand’,,
igt-334,ute,yuʔwi-y,yuʔwi-y,stand.pl-impf,‘stand’,,
igt-335,ute,kari-y,kari-y,sit.sg-impf,‘sit’,,
igt-336,ute,yugwi-y,yugwi-y,sit.pl-impf,‘sit’,,
igt-337,ute,p u i-y,p u i-y,sleep.sg-impf,‘sleep’,,
igt-338,ute,kway-I,kway-I,sleep.pl-impf,‘sleep’,,
igt-339,ute,paqχai,paqχai,kill.sg.obj.impf,‘kill’,,
igt-340,ute,qoʔaj,qoʔaj,kill.pl.obj.impf,‘kill’,,
igt-341,arc,"Noc’ sas et̅itʼu-t̅an, immaq˚’i.","Noc’\tsas\tet̅itʼu-t̅an,\timmaq˚’i.",bird\tcatch\tbe.able-OPT\tleave.IMP,"If you can’t catch the bird, just leave it",,
igt-342,tha,kaan kháʋa mìi khɔ̌ɔŋ naay-phraan,kaan\tkháʋa\tmìi\tkhɔ̌ɔŋ\tnaay-phraan,an\tkill\tbear\tof\thunter,the killing of bears by hunters,,
igt-343,tha,kaan kháʋa mìi dooy naay-phraan,kaan\tkháʋa\tmìi\tdooy\tnaay-phraan,an\tkill\tbear\tby\thunter,the killing of  bears by hunters,,
igt-344,kew,tira-a-ha,tira-a-ha,cook-3.SG.NEAR.PST-DIR.EVD,He cooked it.,,
igt-345,yim,anak,anak,be.3.SG.IRREALIS2,'be',,
igt-346,yim,na-ti-nan,na-ti-nan,3.SG.SUBJ.INTR-become/do-REC.PAST (=be.PST),'be',,
igt-347,cle,kua H -hlaʔ LH a L,kua H -hlaʔ LH a L,OPT-be.dumb,May I become dumb!,,
igt-348,knd,ra:ju modal - a:d - avaru,ra:ju\tmodal\t-\ta:d\t-\tavaru,Raju\tfirst\t-\tbecome\t-\tthey,Raju and others,,
igt-349,prs,Parviz inã,Parviz\tinã,Parviz\tthese,Parviz and his family and/or friends,,
igt-350,knd,Nimma pustaka avara hattira illav-ante.,Nimma\tpustaka\tavara\thattira\tillav-ante.,your\tbook\the.POSS\tnear\tNEG-QUOT,(It is said that) your book is not with him.,,
igt-351,ram,yaing kwiik alauk-atkul-u,yaing	kwiik	alauk-atkul-u,3.POSS	hand	burn- STRONG.PFV-PST,He burned his hand completely.,,
igt-352,usa,ye-n-ab,ye-n-ab,1.sg.obj-shoot-prog,‘shoot’,,
igt-353,usa,ne-n-ab,ne-n-ab,2.sg.obj-shoot-prog,‘shoot’,,
igt-354,usa,w-n-ab,w-n-ab,3.sg.obj-shoot-prog,‘shoot’,,
igt-355,usa,inin-g-ab,inin-g-ab,1.pl.obj-shoot-prog,‘shoot’,,
igt-356,usa,anin-g-ab,anin-g-ab,2.pl.obj-shoot-prog,‘shoot’,,
igt-357,usa,i-g-ab,i-g-ab,3.pl.obj-shoot-prog,‘shoot’,,
igt-358,usa,ya-nam-b,ya-nam-b,1.sg.obj-hit-prog,‘hit’,,
igt-359,usa,na-nam-b,na-nam-b,2.sg.obj-hit-prog,‘hit’,,
igt-360,usa,wa-ram-b,wa-ram-b,3.sg.obj-hit-prog,‘hit’,,
igt-361,usa,inin-garam-b,inin-garam-b,1.pl.obj-hit-prog,‘hit’,,
igt-362,usa,anin-garam-b,anin-garam-b,2.pl.obj-hit-prog,‘hit’,,
igt-363,usa,i-garam-a,i-garam-a,3.sg.obj-hit-prog,‘hit’,,
igt-364,ala,Yoni rëm kitwom,Yoni\trëm\tkitwom,Yoni\t3PL\tgo.IMPERF.3PL,Yoni (and) they are going.,,
igt-365,ain,ku - yup - i - utar,ku\t-\tyup\t-\ti\t-\tutar,1SG\t-\telder.brother\t-\tPOSS\t-\tPL,my elder brother and others,,
igt-366,ain,ku - yup - utar - i,ku\t-\tyup\t-\tutar\t-\ti,1SG\t-\telder.brother\t-\tPL\t-\tPOSS,my elder brothers,,
igt-367,nko,Kora!,Kora!,work.IMP.2SG,Work!,,
igt-368,nko,Ki-reete!,Ki-reete!,it-bring.SBJV,Bring it!,,
igt-369,yim,[Stephen na yaki am tu wal] mama k n anak,[Stephen\tna\tyaki\tam\ttu\twal]\tmama\tk\tn\tanak,Stephen\tposs\ttobacco\teat\tnfn\tan\tbad\tirr\tVsg\tbe.Vsg,It is bad for Stephen to smoke.,,
igt-370,sim,mexiao luan ere,mexiao\tluan\tere,clean\triver\tthis,This river is clean.,,
igt-371,swa,akina Edith,akina\tEdith,PL\tEdith,Edith and her crowd,,
igt-372,kro,níimò má-Kùkkú,níimò\tmá-Kùkkú,mother\tGEN-Kukku,Kukku’s mother,,
igt-373,myi,ṇajiŋ-gana ḍoʔ a-wuḷa-ma-ṛi maiga Gumja,ṇajiŋ-gana\tḍoʔ\ta-wuḷa-ma-ṛi\tmaiga\tGumja,place-ABL\tshoot\tIRR-3PL-AUX-PST.CONT\tup.to\tG.,They supposedly shot from Najig right up to Gumja.,,
igt-374,yaq,si̅ka,si̅ka,go.sg,‘go’,,
igt-375,yaq,sahak,sahak,go.pl,‘go’,,
igt-376,yaq,yepsa,yepsa,go.sg,’lie’,,
igt-377,yaq,yaha,yaha,go.pl,’lie’,,
igt-378,yaq,kikte,kikte,stand.sg,’stand’,,
igt-379,yaq,hapte,hapte,stand.pl,’stand’,,
igt-380,yaq,to ʔ oka,to ʔ oka,lie down.sg,’lie down’,,
igt-381,yaq,boʔoka,boʔoka,lie down.pl,’lie down’,,
igt-382,yaq,mukuk,mukuk,die.sg,’die’,,
igt-383,yaq,kokok,kokok,die.pl,’die’,,
igt-384,yaq,yehne,yehne,sit.sg,’sit’,,
igt-385,yaq,hoyeʔem,hoyeʔem,sit.pl,’sit’,,
igt-386,tvl,E pili fua ki te fale saa Kelese,E\tpili\tfua\tki\tte\tfale\tsaa\tKelese,Nps\tclose\tjust\tto\tthe\thouse\tgroup\tKelese,[It]’s close to Kelese’s house.,,
igt-387,tvl,Saa Sinaa seki mmai?,Saa\tSinaa\tseki\tmmai?,group\tSina\tNeg\tcome,Sina and her group haven’t come [back] yet?,,
igt-388,tau,ya nai-sa,ya	nai-sa,1SG	rib- LOC,beside me,,
igt-389,kro,kárrí má-t-ÙUy sháày,kárrí\tmá-t-ÙUy\tsháày,after\tGEN-NMLZ-drink\ttea,after drinking tea,,
igt-390,swa,wa tu w ote wa me fika,wa\ttu\tw\tote\twa\tme\tfika,pl\tperson\tcl2\tall\tcl2\tprf\tcome,all the people have come,,
igt-391,swa,abunawas a ka mw uliza masikini,abunawas\ta\tka\tmw\tuliza\tmasikini,Abunawas\tcl1\tconsec\tcl1\task\tpauper,Abunawas asked the poor man,,
igt-392,swa,mimi ni me kwisha,mimi\tni\tme\tkwisha,I\tsg1\tprf\tfinish,I have finished,,
igt-393,swa,ni li mw ona yeye na hamisi pia,ni\tli\tmw\tona\tyeye\tna\thamisi\tpia,1sg\tpst\t3sg\tsee\the\tand\tHamisi\tboth,I have seen both him and Hamisi,,
igt-394,hun,Péter - ék,Péter\t-\ték,Peter\t-\tAPL,Peter and his group,,
igt-395,hun,a mérnök - ék,a\tmérnök\t-\ték,the\tengineer\t-\tAPL,the engineer and this group,,
igt-396,hun,Péter - é,Péter\t-\té,Peter\t-\tPOSS,that of Peter,,
igt-397,hun,tü - k,tü\t-\tk,needle\t-\tPL,needles,,
igt-398,min,duo (ikue) anjiang,duo\t(ikue)\tanjiang,two\t(CLF)\tdog,two dogs,,
igt-399,kse,boro kul mana kaa,boro\tkul\tmana\tkaa,person\tall\tneg\tcome,no one came,,
igt-400,kse,woy oo na̬ ar oo wii,woy\too\tna̬\tar\too\twii,woman\tdef.sg\ttrs\tman\tdef.sg\tkill,the woman killed the man,,
igt-401,kse,ay koy,ay\tkoy,I\tgo,I went,,
igt-402,kse,ay na ̮ i kar,ay	na ̮	i	kar,I	trs	they	hit,I hit them,,
igt-403,zun,ʔela,ʔela,stand.sg.subj,‘be standing’,,
igt-404,zun,ɫuwa,ɫuwa,stand.pl.subj,‘be standing’,,
igt-405,zun,ʔimo,ʔimo,sit.sg.subj,’be in a sitting position’,,
igt-406,zun,tina,tina,sit.pl.subj,’be in a sitting position’,,
igt-407,zun,ʔahna,ʔahna,take.sg.obj,’take’,,
igt-408,zun,wo̅tiha,wo̅tiha,take.pl.obj,’take’,,
igt-409,zun,ɫeya,ɫeya,hold.sg.obj,’hold’,,
igt-410,zun,woppona,woppona,hold.pl.obj,’hold’,,
igt-411,yko,Met e-n-je,Met	e-n-je,I	reindeer-with-1 SG.PRES.INDEF.INTR,I have (a) reindeer.,,
igt-412,mup,james mo,james\tmo,James\tAPL,James and company,,
igt-413,mup,saar mo,saar\tmo,hand\tPL,hands,,
igt-414,kse,ay,ay,1sg,I,,
igt-415,kse,ir,ir,1pl,we,,
igt-494,nez,na' –tóot,na'\t–tóot,1SG\t-father,'my father' (prefix paradigm 1),,
igt-495,nez,'in'm-é:ks,'in'm-é:ks,1SG  -man's.sister,'my sister' (man speaking) (prefix paradigm 2),,
igt-496,nez,'íi-nim titóoqan,'íi-nim	titóoqan,1SG  - GEN	people,my people,,
igt-416,yko,a . met tet-ul juo,a .	met	tet-ul	juo,	I	you- ACC	see( TR.1SG  ),I saw you.,,
igt-417,yko,b . mit n’e -juo-ji:l’i,b .	mit	n’e -juo-ji:l’i,	we	RECP  -see- INTR.1PL,We saw each other.,,
igt-418,cnt,Paul kéuihdeih chéng ngóhdeih yám-chàh,Paul\tkéuihdeih\tchéng\tngóhdeih\tyám-chàh,Paul\tthey\tinvite\tus\tdrink-tea,Paul and his family have invited us for dim sum.,,
igt-419,cnt,Bóulòh - deih,Bóulòh\t-\tdeih,Paul\t-\tAPL,Paul and his friends/family/colleagues,,
igt-420,spa,Se venden coches usados.,Se\tvenden\tcoches\tusados.,REFL\tsell\tcars\tused,Used cars for sale.,,
igt-421,spa,Aquí se habla español.,Aquí\tse\thabla\tespañol.,here\tREFL\tspeak\tSpanish,Spanish spoken here.,,
igt-422,fin,nainen men i,nainen\tmen\ti,woman.nom\tgo\tpst.3sg,the woman went,,
igt-423,fin,nainen ve i lapse n,nainen\tve\ti\tlapse\tn,woman.nom\ttake\tpst.3sg\tchild\tacc,the woman took the child,,
igt-424,fin,minä men i n,minä\tmen\ti\tn,I.nom\tgo\tpst\t1sg,I went,,
igt-425,fin,minä ve i n sinu t,minä\tve\ti\tn\tsinu\tt,I.nom\ttake\tpst\t1sg\tyou\tacc,I took you,,
igt-426,mdk,Báakari - ño - lu,Báakari - ño - lu,NOUN - PL,Bakari and those with him our ancestors,,
igt-427,kls,uł - sənčəle’,uł\t-\tsənčəle’,PL\t-\tcoyote,a/the coyotes the coyote and his son/people/friends,,
igt-428,orh,Ní d´uf-t-i taa-t-i.,Ní\td´uf-t-i\ttaa-t-i.,FOC\tcome-F-IMPF\tbecome-F-IMPF,She may come.,,
igt-429,ret,sa-ki-baʔa-koʔo,sa-ki-baʔa-koʔo,3SG.P-3SG.A  -ate- PST,He ate it.,,
igt-430,tuk,te amai Wa Inggi,te\tamai\tWa\tInggi,core\tthey\tWa\tInggi,Wa Inggi and her lot,,
igt-431,kan,ḿ-síì yāɛ̄ nū .,ḿ-síì\tyāɛ̄\tnū\t.,I-\tNEG\tbuy\tthing,I have not bought anything.,,
igt-433,aco,tˀúná kut̩atɨ́rɨrɨ́ka ˀéme ékaˀaitʰItʰa,tˀúná\tkut̩atɨ́rɨrɨ́ka\tˀéme\tékaˀaitʰItʰa,still\tyour.truck\tlike\tat.it.sounds,your truck is still sounding the same,,
igt-434,aco,s̩iyáana čˀúpʰE kˀúmáwécI,s̩iyáana\tčˀúpʰE\tkˀúmáwécI,mouse\the.ate.it\tcornmeal,the mouse ate the cornmeal,,
igt-435,aco,hínum̉é súčayáwA,hínum̉é\tsúčayáwA,I\tI.got.angry,I got angry,,
igt-436,krk,ni-,ni-,1 SG,I,,
igt-437,krk,nú-,nú-,1 PL,we,,
igt-438,aeg,míyya taláata w sitt íin,míyya\ttaláata\tw\tsitt\tíin,hundred\tthree\tand\tsix\tty,163 (i.e. 100 + 3 + 6.10),,
igt-439,cre,ni.ya,ni.ya,1sg,I,,
igt-440,cre,ni.yana.n,ni.yana.n,1pl.excl,we (exclusive),,
igt-441,cre,ki.ya.naw,ki.ya.naw,1pl.incl,we (inclusive),,
igt-442,hmo,kuv,kuv,1sg,I,,
igt-443,hmo,wb,wb,1dl,we two,,
igt-444,hmo,peb,peb,1pl,we,,
igt-445,heb,yesh,yesh,exist.PRES.SG.M,"'exist, have'",,
igt-446,heb,haya,haya,exist.PST.SG.M,"'exist, have'",,
igt-447,heb,y'hiye,y'hiye,exist.FUT.SG.M,"'exist, have'",,
igt-448,heb,ani omer,ani\tomer,I\tsay.PRES,'say',,
igt-449,heb,ani amarti,ani\tamarti,I\tsay.PST,'say',,
igt-450,heb,ani agid,ani\tagid,I\tsay.FUT,'say',,
igt-451,hau,jūn an mu,jūn\tan\tmu,self\tGEN\t1PL,we each other,,
igt-452,kha,ter irsen biz,ter\tirsen\tbiz,he\tcome\tINFER,He must have come.,,
igt-453,fre,son livre,son\tlivre,3.POSS.M\tbook,his/her/their book,,
igt-454,chn,Ram - ma,Ram\t-\tma,Ram\t-\tAPL,Ram and his family/companions,,
igt-455,wyn,...mahak uya y eri Ø ke,...mahak\tuya\ty\teri\tØ\tke,mosquito\tdat\t1sg.poss\tbite\tan\tinstr,’...(because of) my being bitten by mosquitoes’ (lit. ’...with the biting of me by mosquitoes.’),,
igt-456,jak,baluŋ laŋeb y oš k’al,baluŋ\tlaŋeb\ty\toš\tk’al,nine\tteen\trel\t3\t20,59 (i.e. 9 + 10 of the 3rd 20),,
igt-457,jak,siento,siento,hundred,100,,
igt-458,tag,pinag usap an nina Rudy ang giyera,pinag\tusap\tan\tnina\tRudy\tang\tgiyera,ref.foc\ttalk\tref.foc\tneut.pn.pl\tRudy\tfoc\twar,Rudy and the others talked about the war,,
igt-459,tag,h<in>a halu an ni Rosa ng asukal ang kape sa kapitera,h<in>a\thalu\tan\tni\tRosa\tng\tasukal\tang\tkape\tsa\tkapitera,dir.foc<ipfv>\tstir\tdir.foc\tneut.pn\tRosa\tneut\tsugar\tfoc\tcoffee\tin\tcoffee.pot,Rosa stirs sugar into the coffee in the coffee pot,,
igt-460,tag,pinag sulat an ko ang desk na ito,pinag	sulat	an	ko	ang	desk	na	ito,loc.foc	write	loc.foc	neut .I	foc	desk	lkr	this,I wrote on this desk,,
igt-461,tag,pinag la laru an namin ng tses ang mesa ng maliit,pinag	la	laru	an	namin	ng	tses	ang	mesa	ng	maliit,loc.foc	ipfv	play	loc.foc	neut .we	neut	chess	foc	table	lkr	small,we play chess on the small table,,
igt-462,eng,the boy ran away,the\tboy\tran\taway,the\tboy\tran\taway,the boy ran away,,
igt-463,eng,the woman saw the boy,the\twoman\tsaw\tthe\tboy,the\twoman\tsaw\tthe\tboy,the woman saw the boy,,
igt-464,eng,I ran away,I\tran\taway,I\tran\taway,I ran away,,
igt-465,eng,I saw him,I\tsaw\thim,I\tsaw\thim,I saw him,,
igt-466,eng,he saw me,he\tsaw\tme,he\tsaw\tme,he saw me,,
igt-467,bsq,berr eun eta berr ogei ta hama sei,berr\teun\teta\tberr\togei\tta\thama\tsei,two\thundred\tand\ttwo\ttwenty\tand\tten\tsix,256 (i.e. 2 x 100 + 2 x 20 + 10 + 6),,
igt-468,bab,mǝ̀ yè wǝ́ ntɪ̵́ǝ ƒáŋ ŋwǝ́ sɨ́ sàŋ ghɔ̂,mǝ̀\tyè\twǝ́\tntɪ̵́ǝ\tƒáŋ\tŋwǝ́\tsɨ́\tsàŋ\tghɔ̂,I\tsee.PFV\tperson\tthat\twho\the\tPST2\tbeat.PFV\tyou,I have seen the man who has beaten you.,,
igt-469,grw,immi -ssin-nut tuqun-niar-pusi,immi -ssin-nut	tuqun-niar-pusi,REFL/RECP-2PL-ALL	kill-FUT-2PL.IND,You are going to kill each other/yourselves,,
igt-470,uhi,wutpu-nku uma-Ø ute-n,wutpu-nku	uma-Ø	ute-n,old.man- ERG	firewood.ABS	pick.up- PST,The old man picked up some firewood.,,
igt-471,baw,hi Pathian biakin hi,hi\tPathian\tbiakin\thi,this\tGod\ttemple\tthis,this temple of God,,
igt-472,baw,khuavâng kha,khuavâng\tkha,prophet\tthat,that prophet,,
igt-473,yim,kampan-tay,kampan-tay,1SG.A.2SG.P  -see,I saw you.,,
igt-476,yid,ŋaɲd̡i duguɽ balga:l d̡irga:-da,ŋaɲd̡i\tduguɽ\tbalga:l\td̡irga:-da,1PL.SUBJ\thouse.ABS\tmake.PST\tblady.grass-INSTR,We made a house with blady grass.,,
igt-477,shk,Pena ra sai ik ai,Pena	ra	sai	ik	ai,Pena: abs	ev	onom :cry.out.for.help	do.I	inc,Pena is crying out for help.,,
igt-478,shk,jisis in ra Sanke man bake natex ke,jisis	in	ra	Sanke man	bake	natex	ke,ischimi	erg	ev	Sanken:gen	child:abs	bite	cmpl,the ischimi ant bit Sanken’s child,,
igt-479,shk,e a ra jiwi bochiki nee ke bonko meran jiki i,e\ta\tra\tjiwi\tbochiki\tnee\tke\tbonko\tmeran\tjiki\ti,1\tabs\tev\ttree\tup\tclimb\tcmpl\tfoliage\tinside\tenter\tcont,I climbed up the tree hiding in the foliage.,,
igt-480,shk,ja n ra e a jamá ke,ja\tn\tra\te\ta\tjamá\tke,3\terg\tev\t1\tabs\tkick\tinc,(S)he kicked me.,,
igt-481,ala,[ni hik-r-fë] yima-r,[ni\thik-r-fë]\tyima-r,[2SG\tfollow-IRREAL-IMMED.PST]\tperson-3SG.M,a man who would have followed you,,
igt-482,kew,púlu,púlu,go.1.SG.PRES,'go',,
igt-483,kew,púawa,púawa,go.1.SG.PST,'go',,
